Sent: {'order_id': 1001, 'customer_id': 185, 'product_id': 46, 'quantity': 9, 'price': 405.37, 'order_time': '2026-09-10 20:09:26'}
Sent: {'order_id': 2403, 'customer_id': 281, 'product_id': 11, 'quantity': 9, 'price': 426.14, 'order_time': '2026-09-10 20:44:42'}
Sent: {'order_id': 2404, 'customer_id': 154, 'product_id': 1, 'quantity': 10, 'price': 70.06, 'order_time': '2026-09-10 20:44:44'}
Sent: {'order_id': 2405, 'customer_id': 211, 'product_id': 42, 'quantity': 3, 'price': 291.15, 'order_time': '2026-09-10 20:44:46'}
Sent: {'order_id': 2406, 'customer_id': 329, 'product_id': 36, 'quantity': 8, 'price': 249.04, 'order_time': '2026-09-10 20:44:47'}
Sent: {'order_id': 2407, 'customer_id': 131, 'product_id': 43, 'quantity': 4, 'price': 412.32, 'order_time': '2026-09-10 20:44:48'}
Sent: {'order_id': 2408, 'customer_id': 442, 'product_id': 32, 'quantity': 5, 'price': 290.32, 'order_time': '2026-09-10 20:44:50'}
Sent: {'order_id': 2409, 'customer_id': 149, 'product_id': 29, 'quantity': 6, 'price': 162.92, 'order_time': '2026-09-10 20:44:52'}
Sent: {'order_id': 2410, 'customer_id': 216, 'product_id': 14, 'quantity': 9, 'price': 194.61, 'order_time': '2026-09-10 20:44:53'}
Sent: {'order_id': 2411, 'customer_id': 446, 'product_id': 8, 'quantity': 10, 'price': 407.27, 'order_time': '2026-09-10 20:44:55'}
Sent: {'order_id': 2412, 'customer_id': 497, 'product_id': 27, 'quantity': 7, 'price': 389.96, 'order_time': '2026-09-10 20:44:56'}
Sent: {'order_id': 2413, 'customer_id': 481, 'product_id': 17, 'quantity': 8, 'price': 260.57, 'order_time': '2026-09-10 20:44:58'}
Sent: {'order_id': 2414, 'customer_id': 419, 'product_id': 7, 'quantity': 3, 'price': 333.06, 'order_time': '2026-09-10 20:44:59'}
Sent: {'order_id': 2415, 'customer_id': 262, 'product_id': 39, 'quantity': 2, 'price': 145.18, 'order_time': '2026-09-10 20:45:01'}
Sent: {'order_id': 2416, 'customer_id': 151, 'product_id': 2, 'quantity': 9, 'price': 469.8, 'order_time': '2026-09-10 20:45:03'}
Sent: {'order_id': 2417, 'customer_id': 419, 'product_id': 34, 'quantity': 6, 'price': 264.19, 'order_time': '2026-09-10 20:45:04'}
Sent: {'order_id': 2418, 'customer_id': 375, 'product_id': 27, 'quantity': 6, 'price': 349.14, 'order_time': '2026-09-10 20:45:06'}
Sent: {'order_id': 2419, 'customer_id': 209, 'product_id': 40, 'quantity': 3, 'price': 404.91, 'order_time': '2026-09-10 20:45:07'}
Sent: {'order_id': 2420, 'customer_id': 265, 'product_id': 41, 'quantity': 6, 'price': 21.05, 'order_time': '2026-09-10 20:45:09'}
Sent: {'order_id': 2421, 'customer_id': 187, 'product_id': 12, 'quantity': 6, 'price': 318.16, 'order_time': '2026-09-10 20:45:10'}
Sent: {'order_id': 2422, 'customer_id': 462, 'product_id': 14, 'quantity': 4, 'price': 385.16, 'order_time': '2026-09-10 20:45:12'}
Sent: {'order_id': 2423, 'customer_id': 487, 'product_id': 49, 'quantity': 1, 'price': 201.21, 'order_time': '2026-09-10 20:45:14'}
Sent: {'order_id': 2424, 'customer_id': 380, 'product_id': 13, 'quantity': 8, 'price': 489.75, 'order_time': '2026-09-10 20:45:15'}
Sent: {'order_id': 2425, 'customer_id': 352, 'product_id': 12, 'quantity': 10, 'price': 112.53, 'order_time': '2026-09-10 20:45:17'}
Sent: {'order_id': 2426, 'customer_id': 276, 'product_id': 30, 'quantity': 10, 'price': 285.95, 'order_time': '2026-09-10 20:45:18'}
Sent: {'order_id': 2427, 'customer_id': 206, 'product_id': 49, 'quantity': 7, 'price': 312.5, 'order_time': '2026-09-10 20:45:19'}
Sent: {'order_id': 2428, 'customer_id': 386, 'product_id': 11, 'quantity': 5, 'price': 231.93, 'order_time': '2026-09-10 20:45:20'}
Sent: {'order_id': 2429, 'customer_id': 165, 'product_id': 13, 'quantity': 10, 'price': 296.56, 'order_time': '2026-09-10 20:45:22'}
Sent: {'order_id': 2430, 'customer_id': 190, 'product_id': 20, 'quantity': 9, 'price': 225.32, 'order_time': '2026-09-10 20:45:24'}
Sent: {'order_id': 2431, 'customer_id': 468, 'product_id': 48, 'quantity': 10, 'price': 291.66, 'order_time': '2026-09-10 20:45:25'}
Sent: {'order_id': 2432, 'customer_id': 116, 'product_id': 16, 'quantity': 4, 'price': 141.94, 'order_time': '2026-09-10 20:45:27'}
Sent: {'order_id': 2433, 'customer_id': 157, 'product_id': 8, 'quantity': 1, 'price': 46.06, 'order_time': '2026-09-10 20:45:28'}
Sent: {'order_id': 2434, 'customer_id': 420, 'product_id': 15, 'quantity': 2, 'price': 47.78, 'order_time': '2026-09-10 20:45:30'}
Sent: {'order_id': 2435, 'customer_id': 173, 'product_id': 2, 'quantity': 5, 'price': 162.38, 'order_time': '2026-09-10 20:45:31'}
Sent: {'order_id': 2436, 'customer_id': 147, 'product_id': 5, 'quantity': 4, 'price': 421.54, 'order_time': '2026-09-10 20:45:33'}
Sent: {'order_id': 2437, 'customer_id': 496, 'product_id': 10, 'quantity': 5, 'price': 188.75, 'order_time': '2026-09-10 20:45:35'}
Sent: {'order_id': 2438, 'customer_id': 256, 'product_id': 16, 'quantity': 1, 'price': 415.52, 'order_time': '2026-09-10 20:45:36'}
Sent: {'order_id': 2439, 'customer_id': 369, 'product_id': 50, 'quantity': 6, 'price': 42.13, 'order_time': '2026-09-10 20:45:38'}
Sent: {'order_id': 2440, 'customer_id': 216, 'product_id': 12, 'quantity': 4, 'price': 290.63, 'order_time': '2026-09-10 20:45:39'}
Sent: {'order_id': 2441, 'customer_id': 137, 'product_id': 41, 'quantity': 5, 'price': 95.44, 'order_time': '2026-09-10 20:45:40'}
Sent: {'order_id': 2442, 'customer_id': 245, 'product_id': 7, 'quantity': 4, 'price': 279.52, 'order_time': '2026-09-10 20:45:42'}
Sent: {'order_id': 2443, 'customer_id': 249, 'product_id': 26, 'quantity': 2, 'price': 341.49, 'order_time': '2026-09-10 20:45:43'}
Sent: {'order_id': 2444, 'customer_id': 123, 'product_id': 10, 'quantity': 10, 'price': 291.26, 'order_time': '2026-09-10 20:45:45'}
Sent: {'order_id': 2445, 'customer_id': 479, 'product_id': 33, 'quantity': 1, 'price': 134.8, 'order_time': '2026-09-10 20:45:47'}
Sent: {'order_id': 2446, 'customer_id': 240, 'product_id': 33, 'quantity': 7, 'price': 84.27, 'order_time': '2026-09-10 20:45:48'}
Sent: {'order_id': 2447, 'customer_id': 172, 'product_id': 37, 'quantity': 4, 'price': 40.98, 'order_time': '2026-09-10 20:45:50'}
Sent: {'order_id': 2448, 'customer_id': 479, 'product_id': 35, 'quantity': 9, 'price': 28.41, 'order_time': '2026-09-10 20:45:51'}
Sent: {'order_id': 2449, 'customer_id': 269, 'product_id': 30, 'quantity': 5, 'price': 5.53, 'order_time': '2026-09-10 20:45:53'}
Sent: {'order_id': 2450, 'customer_id': 149, 'product_id': 3, 'quantity': 7, 'price': 73.42, 'order_time': '2026-09-10 20:45:55'}
Sent: {'order_id': 2451, 'customer_id': 490, 'product_id': 25, 'quantity': 6, 'price': 312.66, 'order_time': '2026-09-10 20:45:56'}
Sent: {'order_id': 2452, 'customer_id': 319, 'product_id': 44, 'quantity': 6, 'price': 335.5, 'order_time': '2026-09-10 20:45:58'}
Sent: {'order_id': 2453, 'customer_id': 364, 'product_id': 27, 'quantity': 8, 'price': 40.89, 'order_time': '2026-09-10 20:45:59'}
Sent: {'order_id': 2454, 'customer_id': 356, 'product_id': 47, 'quantity': 8, 'price': 92.34, 'order_time': '2026-09-10 20:46:01'}
Sent: {'order_id': 2455, 'customer_id': 119, 'product_id': 37, 'quantity': 4, 'price': 84.48, 'order_time': '2026-09-10 20:46:03'}
Sent: {'order_id': 2456, 'customer_id': 487, 'product_id': 31, 'quantity': 2, 'price': 425.73, 'order_time': '2026-09-10 20:46:05'}
Sent: {'order_id': 2457, 'customer_id': 316, 'product_id': 25, 'quantity': 5, 'price': 457.91, 'order_time': '2026-09-10 20:46:06'}
Sent: {'order_id': 2458, 'customer_id': 455, 'product_id': 28, 'quantity': 3, 'price': 363.11, 'order_time': '2026-09-10 20:46:08'}
Sent: {'order_id': 2459, 'customer_id': 165, 'product_id': 1, 'quantity': 8, 'price': 345.27, 'order_time': '2026-09-10 20:46:09'}
Sent: {'order_id': 2460, 'customer_id': 388, 'product_id': 35, 'quantity': 9, 'price': 101.38, 'order_time': '2026-09-10 20:46:10'}
Sent: {'order_id': 2461, 'customer_id': 221, 'product_id': 48, 'quantity': 5, 'price': 255.86, 'order_time': '2026-09-10 20:46:12'}
Sent: {'order_id': 2462, 'customer_id': 432, 'product_id': 41, 'quantity': 6, 'price': 363.59, 'order_time': '2026-09-10 20:46:13'}
Sent: {'order_id': 2463, 'customer_id': 466, 'product_id': 6, 'quantity': 4, 'price': 156.58, 'order_time': '2026-09-10 20:46:15'}
Sent: {'order_id': 2464, 'customer_id': 394, 'product_id': 35, 'quantity': 3, 'price': 474.59, 'order_time': '2026-09-10 20:46:16'}
Sent: {'order_id': 2465, 'customer_id': 188, 'product_id': 35, 'quantity': 5, 'price': 91.73, 'order_time': '2026-09-10 20:46:18'}
Sent: {'order_id': 2466, 'customer_id': 230, 'product_id': 41, 'quantity': 6, 'price': 341.54, 'order_time': '2026-09-10 20:46:20'}
Sent: {'order_id': 2467, 'customer_id': 119, 'product_id': 46, 'quantity': 9, 'price': 342.5, 'order_time': '2026-09-10 20:46:21'}
Sent: {'order_id': 2468, 'customer_id': 330, 'product_id': 1, 'quantity': 10, 'price': 89.3, 'order_time': '2026-09-10 20:46:23'}
Sent: {'order_id': 2469, 'customer_id': 199, 'product_id': 36, 'quantity': 5, 'price': 284.51, 'order_time': '2026-09-10 20:46:24'}
Sent: {'order_id': 2470, 'customer_id': 131, 'product_id': 39, 'quantity': 7, 'price': 27.94, 'order_time': '2026-09-10 20:46:26'}
Sent: {'order_id': 2471, 'customer_id': 134, 'product_id': 37, 'quantity': 2, 'price': 18.12, 'order_time': '2026-09-10 20:46:27'}
Sent: {'order_id': 2472, 'customer_id': 362, 'product_id': 21, 'quantity': 1, 'price': 262.35, 'order_time': '2026-09-10 20:46:29'}
Sent: {'order_id': 2473, 'customer_id': 324, 'product_id': 47, 'quantity': 8, 'price': 193.07, 'order_time': '2026-09-10 20:46:31'}
Sent: {'order_id': 2474, 'customer_id': 485, 'product_id': 19, 'quantity': 4, 'price': 356.61, 'order_time': '2026-09-10 20:46:33'}
Sent: {'order_id': 2475, 'customer_id': 222, 'product_id': 19, 'quantity': 8, 'price': 271.39, 'order_time': '2026-09-10 20:46:35'}
Sent: {'order_id': 2476, 'customer_id': 233, 'product_id': 38, 'quantity': 6, 'price': 56.34, 'order_time': '2026-09-10 20:46:36'}
Sent: {'order_id': 2477, 'customer_id': 113, 'product_id': 15, 'quantity': 1, 'price': 387.97, 'order_time': '2026-09-10 20:46:37'}
Sent: {'order_id': 2478, 'customer_id': 474, 'product_id': 35, 'quantity': 9, 'price': 418.64, 'order_time': '2026-09-10 20:46:39'}
Sent: {'order_id': 2479, 'customer_id': 467, 'product_id': 40, 'quantity': 4, 'price': 440.83, 'order_time': '2026-09-10 20:46:40'}
Sent: {'order_id': 2480, 'customer_id': 429, 'product_id': 16, 'quantity': 9, 'price': 90.89, 'order_time': '2026-09-10 20:46:42'}
Sent: {'order_id': 2481, 'customer_id': 223, 'product_id': 29, 'quantity': 7, 'price': 324.92, 'order_time': '2026-09-10 20:46:44'}
Sent: {'order_id': 2482, 'customer_id': 495, 'product_id': 22, 'quantity': 4, 'price': 480.56, 'order_time': '2026-09-10 20:46:46'}
Sent: {'order_id': 2483, 'customer_id': 443, 'product_id': 25, 'quantity': 5, 'price': 205.54, 'order_time': '2026-09-10 20:46:48'}
Sent: {'order_id': 2484, 'customer_id': 160, 'product_id': 34, 'quantity': 9, 'price': 195.45, 'order_time': '2026-09-10 20:46:50'}
Sent: {'order_id': 2485, 'customer_id': 408, 'product_id': 20, 'quantity': 10, 'price': 60.41, 'order_time': '2026-09-10 20:46:51'}
Sent: {'order_id': 2486, 'customer_id': 391, 'product_id': 19, 'quantity': 8, 'price': 452.07, 'order_time': '2026-09-10 20:46:53'}
Sent: {'order_id': 2487, 'customer_id': 148, 'product_id': 3, 'quantity': 6, 'price': 498.66, 'order_time': '2026-09-10 20:46:54'}
Sent: {'order_id': 2488, 'customer_id': 327, 'product_id': 27, 'quantity': 8, 'price': 168.66, 'order_time': '2026-09-10 20:46:56'}
Sent: {'order_id': 2489, 'customer_id': 480, 'product_id': 3, 'quantity': 9, 'price': 84.42, 'order_time': '2026-09-10 20:46:57'}
Sent: {'order_id': 2490, 'customer_id': 446, 'product_id': 47, 'quantity': 8, 'price': 75.86, 'order_time': '2026-09-10 20:46:59'}
Sent: {'order_id': 2491, 'customer_id': 273, 'product_id': 44, 'quantity': 4, 'price': 195.54, 'order_time': '2026-09-10 20:47:00'}
Sent: {'order_id': 2492, 'customer_id': 188, 'product_id': 24, 'quantity': 6, 'price': 485.5, 'order_time': '2026-09-10 20:47:02'}
Sent: {'order_id': 2493, 'customer_id': 451, 'product_id': 24, 'quantity': 3, 'price': 290.71, 'order_time': '2026-09-10 20:47:03'}
Sent: {'order_id': 2494, 'customer_id': 441, 'product_id': 5, 'quantity': 2, 'price': 8.19, 'order_time': '2026-09-10 20:47:05'}
Sent: {'order_id': 2495, 'customer_id': 497, 'product_id': 9, 'quantity': 2, 'price': 288.08, 'order_time': '2026-09-10 20:47:07'}
Sent: {'order_id': 2496, 'customer_id': 353, 'product_id': 44, 'quantity': 1, 'price': 56.89, 'order_time': '2026-09-10 20:47:08'}
Sent: {'order_id': 2497, 'customer_id': 470, 'product_id': 35, 'quantity': 7, 'price': 299.96, 'order_time': '2026-09-10 20:47:09'}
Sent: {'order_id': 2498, 'customer_id': 121, 'product_id': 32, 'quantity': 10, 'price': 436.1, 'order_time': '2026-09-10 20:47:11'}
Sent: {'order_id': 2499, 'customer_id': 440, 'product_id': 28, 'quantity': 6, 'price': 269.47, 'order_time': '2026-09-10 20:47:13'}
Sent: {'order_id': 2500, 'customer_id': 454, 'product_id': 4, 'quantity': 6, 'price': 422.77, 'order_time': '2026-09-10 20:47:15'}
Sent: {'order_id': 2501, 'customer_id': 339, 'product_id': 25, 'quantity': 9, 'price': 221.54, 'order_time': '2026-09-10 20:47:16'}
Sent: {'order_id': 2502, 'customer_id': 391, 'product_id': 32, 'quantity': 2, 'price': 343.1, 'order_time': '2026-09-10 20:47:18'}
Sent: {'order_id': 2503, 'customer_id': 377, 'product_id': 27, 'quantity': 1, 'price': 100.8, 'order_time': '2026-09-10 20:47:20'}
Sent: {'order_id': 2504, 'customer_id': 140, 'product_id': 19, 'quantity': 7, 'price': 280.18, 'order_time': '2026-09-10 20:47:21'}
Sent: {'order_id': 2505, 'customer_id': 296, 'product_id': 33, 'quantity': 9, 'price': 466.43, 'order_time': '2026-09-10 20:47:23'}
Sent: {'order_id': 2506, 'customer_id': 119, 'product_id': 32, 'quantity': 9, 'price': 230.66, 'order_time': '2026-09-10 20:47:24'}
Sent: {'order_id': 2507, 'customer_id': 341, 'product_id': 36, 'quantity': 7, 'price': 210.32, 'order_time': '2026-09-10 20:47:26'}
Sent: {'order_id': 2508, 'customer_id': 225, 'product_id': 5, 'quantity': 3, 'price': 401.31, 'order_time': '2026-09-10 20:47:28'}
Sent: {'order_id': 2509, 'customer_id': 267, 'product_id': 31, 'quantity': 2, 'price': 19.03, 'order_time': '2026-09-10 20:47:29'}
Sent: {'order_id': 2510, 'customer_id': 130, 'product_id': 33, 'quantity': 4, 'price': 463.93, 'order_time': '2026-09-10 20:47:30'}
Sent: {'order_id': 2511, 'customer_id': 192, 'product_id': 24, 'quantity': 4, 'price': 293.46, 'order_time': '2026-09-10 20:47:32'}
Sent: {'order_id': 2512, 'customer_id': 439, 'product_id': 35, 'quantity': 3, 'price': 136.8, 'order_time': '2026-09-10 20:47:33'}
Sent: {'order_id': 2513, 'customer_id': 108, 'product_id': 49, 'quantity': 10, 'price': 210.05, 'order_time': '2026-09-10 20:47:35'}
Sent: {'order_id': 2514, 'customer_id': 299, 'product_id': 18, 'quantity': 2, 'price': 180.48, 'order_time': '2026-09-10 20:47:36'}
Sent: {'order_id': 2515, 'customer_id': 366, 'product_id': 41, 'quantity': 9, 'price': 414.24, 'order_time': '2026-09-10 20:47:38'}
Sent: {'order_id': 2516, 'customer_id': 363, 'product_id': 15, 'quantity': 1, 'price': 393.61, 'order_time': '2026-09-10 20:47:39'}
Sent: {'order_id': 2517, 'customer_id': 158, 'product_id': 30, 'quantity': 8, 'price': 224.97, 'order_time': '2026-09-10 20:47:40'}
Sent: {'order_id': 2518, 'customer_id': 421, 'product_id': 9, 'quantity': 3, 'price': 492.43, 'order_time': '2026-09-10 20:47:41'}
Sent: {'order_id': 2519, 'customer_id': 418, 'product_id': 16, 'quantity': 6, 'price': 456.6, 'order_time': '2026-09-10 20:47:43'}
Sent: {'order_id': 2520, 'customer_id': 125, 'product_id': 15, 'quantity': 8, 'price': 55.44, 'order_time': '2026-09-10 20:47:44'}
Sent: {'order_id': 2521, 'customer_id': 400, 'product_id': 19, 'quantity': 9, 'price': 196.5, 'order_time': '2026-09-10 20:47:46'}
Sent: {'order_id': 2522, 'customer_id': 492, 'product_id': 4, 'quantity': 2, 'price': 12.21, 'order_time': '2026-09-10 20:47:47'}
Sent: {'order_id': 2523, 'customer_id': 415, 'product_id': 1, 'quantity': 3, 'price': 352.97, 'order_time': '2026-09-10 20:47:49'}
Sent: {'order_id': 2524, 'customer_id': 168, 'product_id': 8, 'quantity': 9, 'price': 60.84, 'order_time': '2026-09-10 20:47:50'}
Sent: {'order_id': 2525, 'customer_id': 270, 'product_id': 1, 'quantity': 8, 'price': 105.55, 'order_time': '2026-09-10 20:47:51'}
Sent: {'order_id': 2526, 'customer_id': 170, 'product_id': 17, 'quantity': 1, 'price': 358.35, 'order_time': '2026-09-10 20:47:53'}
Sent: {'order_id': 2527, 'customer_id': 484, 'product_id': 18, 'quantity': 2, 'price': 469.06, 'order_time': '2026-09-10 20:47:54'}
Sent: {'order_id': 2528, 'customer_id': 164, 'product_id': 2, 'quantity': 6, 'price': 401.33, 'order_time': '2026-09-10 20:47:56'}
Sent: {'order_id': 2529, 'customer_id': 393, 'product_id': 30, 'quantity': 7, 'price': 237.11, 'order_time': '2026-09-10 20:47:58'}
Sent: {'order_id': 2530, 'customer_id': 147, 'product_id': 17, 'quantity': 9, 'price': 281.9, 'order_time': '2026-09-10 20:47:59'}
Sent: {'order_id': 2531, 'customer_id': 157, 'product_id': 4, 'quantity': 6, 'price': 155.45, 'order_time': '2026-09-10 20:48:01'}
Sent: {'order_id': 2532, 'customer_id': 426, 'product_id': 43, 'quantity': 8, 'price': 17.15, 'order_time': '2026-09-10 20:48:02'}
Sent: {'order_id': 2533, 'customer_id': 133, 'product_id': 8, 'quantity': 4, 'price': 493.0, 'order_time': '2026-09-10 20:48:04'}
Sent: {'order_id': 2534, 'customer_id': 353, 'product_id': 14, 'quantity': 4, 'price': 144.73, 'order_time': '2026-09-10 20:48:06'}
Sent: {'order_id': 2535, 'customer_id': 413, 'product_id': 11, 'quantity': 4, 'price': 135.97, 'order_time': '2026-09-10 20:48:07'}
Sent: {'order_id': 2536, 'customer_id': 253, 'product_id': 8, 'quantity': 9, 'price': 384.1, 'order_time': '2026-09-10 20:48:08'}
Sent: {'order_id': 2537, 'customer_id': 380, 'product_id': 44, 'quantity': 7, 'price': 26.93, 'order_time': '2026-09-10 20:48:10'}
Sent: {'order_id': 2538, 'customer_id': 231, 'product_id': 26, 'quantity': 10, 'price': 188.26, 'order_time': '2026-09-10 20:48:11'}
Sent: {'order_id': 2539, 'customer_id': 384, 'product_id': 32, 'quantity': 1, 'price': 292.81, 'order_time': '2026-09-10 20:48:13'}
Sent: {'order_id': 2540, 'customer_id': 248, 'product_id': 50, 'quantity': 9, 'price': 203.06, 'order_time': '2026-09-10 20:48:14'}
Sent: {'order_id': 2541, 'customer_id': 414, 'product_id': 6, 'quantity': 2, 'price': 319.08, 'order_time': '2026-09-10 20:48:16'}
Sent: {'order_id': 2542, 'customer_id': 488, 'product_id': 39, 'quantity': 10, 'price': 170.89, 'order_time': '2026-09-10 20:48:17'}
Sent: {'order_id': 2543, 'customer_id': 370, 'product_id': 6, 'quantity': 6, 'price': 181.89, 'order_time': '2026-09-10 20:48:19'}
Sent: {'order_id': 2544, 'customer_id': 144, 'product_id': 39, 'quantity': 4, 'price': 365.04, 'order_time': '2026-09-10 20:48:21'}
Sent: {'order_id': 2545, 'customer_id': 182, 'product_id': 23, 'quantity': 1, 'price': 453.87, 'order_time': '2026-09-10 20:48:22'}
Sent: {'order_id': 2546, 'customer_id': 419, 'product_id': 21, 'quantity': 10, 'price': 248.64, 'order_time': '2026-09-10 20:48:24'}
Sent: {'order_id': 2547, 'customer_id': 133, 'product_id': 17, 'quantity': 4, 'price': 487.2, 'order_time': '2026-09-10 20:48:26'}
Sent: {'order_id': 2548, 'customer_id': 291, 'product_id': 32, 'quantity': 10, 'price': 29.63, 'order_time': '2026-09-10 20:48:27'}
Sent: {'order_id': 2549, 'customer_id': 263, 'product_id': 16, 'quantity': 7, 'price': 45.49, 'order_time': '2026-09-10 20:48:29'}
Sent: {'order_id': 2550, 'customer_id': 329, 'product_id': 23, 'quantity': 7, 'price': 477.9, 'order_time': '2026-09-10 20:48:30'}
Sent: {'order_id': 2551, 'customer_id': 325, 'product_id': 26, 'quantity': 10, 'price': 325.09, 'order_time': '2026-09-10 20:48:32'}
Sent: {'order_id': 2552, 'customer_id': 231, 'product_id': 24, 'quantity': 4, 'price': 241.42, 'order_time': '2026-09-10 20:48:33'}
Sent: {'order_id': 2553, 'customer_id': 348, 'product_id': 6, 'quantity': 7, 'price': 468.7, 'order_time': '2026-09-10 20:48:35'}
Sent: {'order_id': 2554, 'customer_id': 455, 'product_id': 39, 'quantity': 2, 'price': 199.69, 'order_time': '2026-09-10 20:48:36'}
Sent: {'order_id': 2555, 'customer_id': 359, 'product_id': 49, 'quantity': 2, 'price': 350.1, 'order_time': '2026-09-10 20:48:37'}
Sent: {'order_id': 2556, 'customer_id': 320, 'product_id': 34, 'quantity': 8, 'price': 371.81, 'order_time': '2026-09-10 20:48:39'}
Sent: {'order_id': 2557, 'customer_id': 308, 'product_id': 8, 'quantity': 8, 'price': 356.96, 'order_time': '2026-09-10 20:48:40'}
Sent: {'order_id': 2558, 'customer_id': 204, 'product_id': 50, 'quantity': 10, 'price': 361.43, 'order_time': '2026-09-10 20:48:42'}
Sent: {'order_id': 2559, 'customer_id': 130, 'product_id': 18, 'quantity': 3, 'price': 266.49, 'order_time': '2026-09-10 20:48:43'}
Sent: {'order_id': 2560, 'customer_id': 297, 'product_id': 36, 'quantity': 9, 'price': 424.84, 'order_time': '2026-09-10 20:48:44'}
Sent: {'order_id': 2561, 'customer_id': 162, 'product_id': 45, 'quantity': 10, 'price': 292.79, 'order_time': '2026-09-10 20:48:45'}
Sent: {'order_id': 2562, 'customer_id': 215, 'product_id': 32, 'quantity': 5, 'price': 129.62, 'order_time': '2026-09-10 20:48:47'}
Sent: {'order_id': 2563, 'customer_id': 165, 'product_id': 47, 'quantity': 4, 'price': 160.55, 'order_time': '2026-09-10 20:48:48'}
Sent: {'order_id': 2564, 'customer_id': 122, 'product_id': 34, 'quantity': 4, 'price': 183.84, 'order_time': '2026-09-10 20:48:49'}
Sent: {'order_id': 2565, 'customer_id': 176, 'product_id': 25, 'quantity': 3, 'price': 191.87, 'order_time': '2026-09-10 20:48:51'}
Sent: {'order_id': 2566, 'customer_id': 436, 'product_id': 34, 'quantity': 9, 'price': 370.38, 'order_time': '2026-09-10 20:48:52'}
Sent: {'order_id': 2567, 'customer_id': 497, 'product_id': 43, 'quantity': 5, 'price': 191.47, 'order_time': '2026-09-10 20:48:54'}
Sent: {'order_id': 2568, 'customer_id': 323, 'product_id': 37, 'quantity': 10, 'price': 417.35, 'order_time': '2026-09-10 20:48:55'}
Sent: {'order_id': 2569, 'customer_id': 425, 'product_id': 2, 'quantity': 8, 'price': 361.92, 'order_time': '2026-09-10 20:48:56'}
Sent: {'order_id': 2570, 'customer_id': 378, 'product_id': 43, 'quantity': 5, 'price': 112.51, 'order_time': '2026-09-10 20:48:58'}
Sent: {'order_id': 2571, 'customer_id': 376, 'product_id': 19, 'quantity': 10, 'price': 359.09, 'order_time': '2026-09-10 20:48:59'}
Sent: {'order_id': 2572, 'customer_id': 229, 'product_id': 39, 'quantity': 2, 'price': 485.88, 'order_time': '2026-09-10 20:49:01'}
Sent: {'order_id': 2573, 'customer_id': 310, 'product_id': 40, 'quantity': 9, 'price': 257.99, 'order_time': '2026-09-10 20:49:02'}
Sent: {'order_id': 2574, 'customer_id': 382, 'product_id': 3, 'quantity': 6, 'price': 79.49, 'order_time': '2026-09-10 20:49:04'}
Sent: {'order_id': 2575, 'customer_id': 447, 'product_id': 27, 'quantity': 2, 'price': 101.71, 'order_time': '2026-09-10 20:49:05'}
Sent: {'order_id': 2576, 'customer_id': 347, 'product_id': 46, 'quantity': 10, 'price': 417.83, 'order_time': '2026-09-10 20:49:06'}
Sent: {'order_id': 2577, 'customer_id': 473, 'product_id': 10, 'quantity': 10, 'price': 321.07, 'order_time': '2026-09-10 20:49:08'}
Sent: {'order_id': 2578, 'customer_id': 133, 'product_id': 15, 'quantity': 5, 'price': 78.54, 'order_time': '2026-09-10 20:49:10'}
Sent: {'order_id': 2579, 'customer_id': 286, 'product_id': 23, 'quantity': 4, 'price': 287.09, 'order_time': '2026-09-10 20:49:11'}
Sent: {'order_id': 2580, 'customer_id': 192, 'product_id': 1, 'quantity': 1, 'price': 463.22, 'order_time': '2026-09-10 20:49:12'}
Sent: {'order_id': 2581, 'customer_id': 239, 'product_id': 49, 'quantity': 8, 'price': 345.9, 'order_time': '2026-09-10 20:49:13'}
Sent: {'order_id': 2582, 'customer_id': 485, 'product_id': 1, 'quantity': 8, 'price': 220.02, 'order_time': '2026-09-10 20:49:15'}
Sent: {'order_id': 2583, 'customer_id': 313, 'product_id': 41, 'quantity': 9, 'price': 422.56, 'order_time': '2026-09-10 20:49:16'}
Sent: {'order_id': 2584, 'customer_id': 267, 'product_id': 48, 'quantity': 7, 'price': 446.01, 'order_time': '2026-09-10 20:49:18'}
Sent: {'order_id': 2585, 'customer_id': 358, 'product_id': 35, 'quantity': 7, 'price': 486.2, 'order_time': '2026-09-10 20:49:19'}
Sent: {'order_id': 2586, 'customer_id': 422, 'product_id': 50, 'quantity': 5, 'price': 36.4, 'order_time': '2026-09-10 20:49:21'}
Sent: {'order_id': 2587, 'customer_id': 292, 'product_id': 48, 'quantity': 7, 'price': 66.11, 'order_time': '2026-09-10 20:49:23'}
Sent: {'order_id': 2588, 'customer_id': 428, 'product_id': 15, 'quantity': 1, 'price': 429.62, 'order_time': '2026-09-10 20:49:24'}
Sent: {'order_id': 2589, 'customer_id': 240, 'product_id': 42, 'quantity': 1, 'price': 235.16, 'order_time': '2026-09-10 20:49:26'}
Sent: {'order_id': 2590, 'customer_id': 360, 'product_id': 1, 'quantity': 1, 'price': 408.13, 'order_time': '2026-09-10 20:49:27'}
Sent: {'order_id': 2591, 'customer_id': 395, 'product_id': 17, 'quantity': 9, 'price': 88.1, 'order_time': '2026-09-10 20:49:28'}
Sent: {'order_id': 2592, 'customer_id': 444, 'product_id': 34, 'quantity': 5, 'price': 471.66, 'order_time': '2026-09-10 20:49:30'}
